TransactionID,itemDescription
2706_2014-02-24,"citrus fruit,liquor,whipped/sour cream"
2706_2014-05-03,"oil,sliced cheese,soda"
2706_2014-10-10,"misc. beverages,whole milk"
2706_2014-10-30,"specialty bar,sugar"
2706_2015-02-12,"other vegetables,specialty chocolate"
2706_2015-03-22,"detergent,frankfurter,ham,popcorn,white wine"
2706_2015-08-14,"cake bar,sausage,whole milk"
2706_2015-10-03,"bottled water,newspapers,tropical fruit"
2707_2014-03-18,"detergent,whole milk"
2707_2014-10-30,"margarine,specialty bar"
2707_2015-03-07,"brown bread,meat,shopping bags,waffles,whole milk"
2707_2015-05-05,"chicken,whole milk"
2707_2015-06-12,"frankfurter,yogurt"
2707_2015-06-22,"bottled water,newspapers"
2707_2015-10-18,"domestic eggs,pastry"
2708_2014-05-25,coffee
2708_2015-02-17,"artif. sweetener,frozen meals,instant coffee,soda"
2709_2014-01-01,"frozen vegetables,yogurt"
2709_2014-04-02,"bottled water,whole milk"
2709_2014-05-18,"bottled water,other vegetables"
2709_2015-08-20,"citrus fruit,curd,dessert,other vegetables,rolls/buns"
2710_2014-12-18,"soda,waffles"
2710_2015-10-14,"frankfurter,long life bakery product"
2711_2014-10-23,"ham,light bulbs,soda,whipped/sour cream"
2711_2015-08-18,"bottled beer,yogurt"
2711_2015-09-13,"butter,chewing gum,citrus fruit,cream cheese ,frozen vegetables,light bulbs,liquor,rolls/buns"
2712_2014-06-09,"frozen meals,other vegetables"
2712_2014-08-15,"rolls/buns,shopping bags,yogurt"
2712_2015-06-21,"grapes,root vegetables,whole milk"
2712_2015-09-11,"frozen potato products,other vegetables,soda"
2712_2015-09-26,"other vegetables,whole milk"
2713_2014-05-08,"ketchup,specialty chocolate"
2713_2014-05-21,"canned beer,frozen meals"
2713_2014-09-28,"bottled beer,long life bakery product"
2713_2014-11-07,"coffee,napkins"
2713_2015-08-18,"other vegetables,rolls/buns"
2714_2015-03-15,"chocolate,yogurt"
2715_2014-01-28,"napkins,newspapers"
2715_2014-05-23,"pip fruit,rolls/buns,yogurt"
2715_2014-10-11,"cake bar,canned beer,detergent"
2715_2015-01-08,"male cosmetics,rolls/buns"
2715_2015-03-15,"other vegetables,sausage"
2715_2015-07-06,"canned beer,ham,salty snack"
2716_2014-01-16,"curd cheese,rolls/buns"
2716_2014-03-05,"dental care,dessert"
2716_2014-06-09,"curd,soda"
2716_2014-09-03,"bottled water,pastry,yogurt"
2716_2015-01-18,"beef,sausage"
2716_2015-09-10,"rolls/buns,tropical fruit,zwieback"
2716_2015-09-23,"ice cream,yogurt"
2717_2014-01-02,fruit/vegetable juice
2718_2014-01-25,"Instant food products,root vegetables"
2718_2014-02-07,"popcorn,root vegetables,soups,specialty chocolate"
2718_2014-02-09,"white bread,whole milk"
2718_2014-08-11,"margarine,packaged fruit/vegetables,specialty cheese"
2718_2015-01-25,"chewing gum,whole milk"
2718_2015-03-23,"butter,chewing gum"
2718_2015-06-08,"chicken,sausage"
2718_2015-06-12,"canned beer,turkey"
2719_2014-02-16,"hygiene articles,rolls/buns,whole milk"
2719_2014-12-18,"grapes,root vegetables"
2719_2015-04-10,"other vegetables,whole milk"
2719_2015-04-19,"berries,citrus fruit,coffee,soda,sugar"
2719_2015-05-30,"frankfurter,whole milk"
2720_2014-06-26,"rolls/buns,turkey"
2721_2015-07-15,"butter,yogurt"
2721_2015-08-10,"cream cheese ,frankfurter,root vegetables,yogurt"
2722_2014-07-26,"root vegetables,sweet spreads"
2722_2014-11-13,"citrus fruit,soda"
2723_2014-10-27,"citrus fruit,rolls/buns"
2723_2015-01-31,"dishes,frankfurter"
2723_2015-05-07,"tropical fruit,white wine"
2723_2015-11-03,"beef,meat,yogurt"
2724_2014-04-23,"pastry,rolls/buns,tropical fruit"
2724_2015-04-30,"ice cream,semi-finished bread,specialty chocolate"
2725_2014-01-05,"baking powder,whole milk"
2725_2014-01-27,"hamburger meat,soda"
2726_2014-08-02,"cream cheese ,soft cheese"
2726_2014-09-17,"butter milk,house keeping products"
2726_2014-11-27,"pastry,shopping bags"
2726_2014-11-30,"canned beer,yogurt"
2727_2014-01-01,"frozen potato products,hamburger meat"
2727_2014-01-23,"fish,fruit/vegetable juice"
2727_2014-05-29,"bottled beer,soda"
2727_2015-09-30,"frankfurter,frozen meals"
2727_2015-12-15,"whipped/sour cream,whole milk"
2728_2015-08-02,"beef,butter milk,root vegetables"
2728_2015-11-28,whole milk
2729_2014-05-22,"soft cheese,spices"
2729_2014-08-22,"cleaner,whole milk"
2729_2014-09-30,"beef,pork"
2729_2015-01-06,"citrus fruit,red/blush wine"
2729_2015-03-21,"beef,bottled water,butter,candy,cling film/bags,sweet spreads"
2729_2015-07-23,"cream cheese ,hamburger meat"
2729_2015-09-24,"bottled water,other vegetables"
2730_2014-03-17,"rolls/buns,salty snack"
2730_2014-11-10,"domestic eggs,specialty bar"
2730_2015-06-15,"abrasive cleaner,chicken"
2730_2015-11-10,"beef,butter,frozen potato products,newspapers,root vegetables"
2731_2014-08-27,"newspapers,whole milk"
2731_2015-04-11,"grapes,ice cream"
2732_2014-01-31,"berries,brown bread,grapes"
2732_2014-02-26,"dessert,salty snack"
2732_2014-03-04,"frozen fish,soda,vinegar"
2732_2015-04-02,"other vegetables,sausage"
2733_2014-01-04,"red/blush wine,soda"
2733_2014-05-05,"bottled water,whole milk"
2733_2015-07-22,yogurt
2734_2015-03-30,"rolls/buns,shopping bags,whipped/sour cream"
2735_2015-06-01,"other vegetables,yogurt"
2736_2014-05-13,"frozen vegetables,napkins,pastry,tropical fruit"
2736_2014-06-10,"semi-finished bread,turkey"
2736_2014-10-14,"UHT-milk,margarine"
2736_2015-03-02,"onions,pip fruit,processed cheese,sugar,whole milk"
2736_2015-05-25,"pork,soda"
2736_2015-07-17,"beef,curd,meat"
2736_2015-12-26,"butter milk,soda"
2737_2014-08-27,"domestic eggs,frozen vegetables,root vegetables"
2737_2014-12-26,"other vegetables,shopping bags"
2738_2014-01-16,"brown bread,pastry,pickled vegetables,sugar"
2738_2014-02-11,"beef,frozen meals,pot plants"
2738_2014-10-31,"ice cream,onions"
2738_2015-02-03,"root vegetables,whole milk"
2738_2015-04-11,"canned beer,rolls/buns,whole milk"
2738_2015-07-25,"other vegetables,rolls/buns"
2738_2015-11-09,"beef,frankfurter,frozen dessert,red/blush wine,whole milk"
2739_2014-07-11,"root vegetables,skin care"
2739_2015-09-19,"pip fruit,specialty bar"
2740_2014-06-16,"meat,whipped/sour cream"
2740_2015-07-02,"curd,specialty bar"
2741_2014-08-10,"UHT-milk,canned beer"
2741_2015-02-17,"frozen dessert,other vegetables,soda,waffles"
2741_2015-09-11,"canned vegetables,root vegetables,yogurt"
2741_2015-09-28,"bottled beer,liver loaf"
2742_2014-06-02,"coffee,cream cheese "
2742_2014-07-07,"UHT-milk,other vegetables"
2742_2015-10-10,"coffee,dessert,misc. beverages,onions,spread cheese"
2743_2014-02-26,"frozen potato products,tropical fruit"
2743_2014-05-12,"beef,chocolate"
2743_2014-08-09,"beef,shopping bags"
2743_2015-03-24,"grapes,pastry"
2743_2015-05-05,"beef,dog food,yogurt"
2743_2015-07-13,"citrus fruit,frozen vegetables,whole milk"
2743_2015-08-10,"candy,soda,specialty cheese"
2744_2014-03-20,"butter milk,margarine"
2744_2014-05-06,"frozen vegetables,rolls/buns"
2744_2015-05-19,"fruit/vegetable juice,ham,soft cheese,sugar"
2745_2014-04-27,"dessert,root vegetables"
2745_2015-01-27,"butter,butter milk,frankfurter,root vegetables,vinegar"
2745_2015-02-19,"oil,other vegetables"
2745_2015-04-08,"rolls/buns,tropical fruit"
2745_2015-04-21,"berries,other vegetables"
2745_2015-04-29,"coffee,meat"
2746_2014-01-17,"brown bread,hamburger meat"
2746_2014-02-13,"curd,dental care"
2746_2014-04-20,"dishes,rolls/buns"
2746_2014-05-20,"frozen meals,pickled vegetables"
2746_2014-08-03,"bottled beer,white bread"
2746_2014-09-16,"root vegetables,salty snack"
2746_2015-05-29,"bottled beer,detergent,soups"
2747_2014-04-07,"dog food,root vegetables"
2747_2014-09-17,"bottled beer,whole milk"
2747_2014-09-24,"pastry,yogurt"
2747_2015-02-02,"ham,pickled vegetables"
2747_2015-07-05,"butter,whole milk"
2747_2015-08-30,"curd,rolls/buns"
2748_2014-04-02,"misc. beverages,processed cheese"
2749_2014-11-20,"long life bakery product,pastry"
2749_2015-01-27,"misc. beverages,onions"
2749_2015-06-22,"citrus fruit,frankfurter,specialty chocolate"
2750_2014-01-11,"sparkling wine,waffles"
2750_2014-10-04,"domestic eggs,rolls/buns"
2750_2015-09-14,"onions,other vegetables,pork,whole milk"
2751_2014-02-08,"root vegetables,shopping bags,sliced cheese"
2751_2014-03-11,"female sanitary products,rolls/buns"
2751_2014-06-04,"dental care,frozen meals"
2751_2014-10-13,"bottled water,soda"
2751_2015-02-03,"brown bread,tropical fruit"
2752_2015-10-10,"berries,sausage"
2753_2014-02-23,"bottled beer,bottled water,sugar,whipped/sour cream"
2753_2014-07-07,"butter,whole milk"
2753_2015-09-08,"cream cheese ,nuts/prunes"
2754_2014-06-04,"detergent,ice cream,rolls/buns,whole milk"
2754_2014-11-20,"margarine,soda"
2754_2015-05-02,"curd,fruit/vegetable juice,liver loaf,pip fruit"
2755_2014-01-02,"beef,fruit/vegetable juice,whole milk"
2755_2014-08-19,"napkins,other vegetables"
2755_2014-10-30,"chocolate,salty snack"
2755_2014-11-25,"chocolate,frozen vegetables,soda,whole milk"
2755_2015-02-06,"fruit/vegetable juice,rolls/buns"
2755_2015-05-17,whole milk
2756_2014-05-14,"canned fish,red/blush wine"
2756_2014-10-08,"fruit/vegetable juice,rolls/buns"
2756_2015-07-31,"misc. beverages,processed cheese,rolls/buns,sausage"
2756_2015-11-23,"curd,hamburger meat"
2757_2015-02-15,"sausage,white bread"
2757_2015-04-28,"beef,condensed milk,specialty chocolate"
2757_2015-12-16,"butter,citrus fruit,onions,other vegetables,whipped/sour cream"
2758_2014-01-30,"dishes,napkins"
2758_2014-05-18,"frozen meals,soda"
2758_2014-05-26,"UHT-milk,flour"
2758_2014-06-30,"whole milk,yogurt"
2758_2014-10-24,"other vegetables,pip fruit"
2758_2014-12-07,"cream cheese ,rolls/buns"
2758_2014-12-27,"long life bakery product,soft cheese"
2758_2015-02-06,"curd,other vegetables"
2758_2015-11-19,"grapes,hamburger meat,sausage,soda"
2759_2015-07-27,"rolls/buns,yogurt"
2760_2014-04-01,"domestic eggs,long life bakery product,rolls/buns,whole milk"
2760_2014-04-19,"long life bakery product,whipped/sour cream"
2760_2014-04-22,"bottled water,frozen potato products"
2760_2014-06-20,"bottled beer,long life bakery product,pot plants,vinegar"
2760_2015-01-07,"fish,sausage"
2760_2015-04-14,"other vegetables,soda"
2760_2015-07-12,"newspapers,other vegetables,soda"
2760_2015-08-02,"citrus fruit,other vegetables"
2760_2015-08-08,"frankfurter,tropical fruit"
2761_2014-01-31,"frozen vegetables,other vegetables,shopping bags"
2761_2014-07-24,"frozen vegetables,rice"
2761_2014-08-19,"brown bread,margarine"
2761_2015-01-11,"pork,semi-finished bread"
2761_2015-03-02,"brown bread,chocolate,whipped/sour cream"
2761_2015-04-25,"citrus fruit,rolls/buns"
2762_2014-10-27,"pastry,red/blush wine"
2762_2015-03-20,"newspapers,specialty bar,whole milk"
2762_2015-11-07,"decalcifier,whole milk"
2762_2015-12-18,"beef,dessert"
2763_2014-05-18,"rolls/buns,whipped/sour cream"
2763_2014-05-31,"canned beer,shopping bags"
2763_2015-02-01,"canned fish,pork,yogurt"
2763_2015-02-13,"rolls/buns,root vegetables"
2764_2014-03-30,"tropical fruit,yogurt"
2764_2014-04-18,"candy,whipped/sour cream,yogurt"
2764_2015-01-23,"domestic eggs,margarine"
2764_2015-02-25,"beverages,bottled water"
2764_2015-07-24,"curd,other vegetables"
2764_2015-12-28,"UHT-milk,tropical fruit"
2765_2014-02-09,"beverages,fruit/vegetable juice"
2765_2014-09-01,"grapes,herbs,whipped/sour cream"
2765_2015-07-22,"beef,domestic eggs,waffles"
2765_2015-09-04,"butter,tropical fruit"
2765_2015-11-30,"candy,yogurt"
2766_2014-05-27,"candles,coffee"
2766_2014-12-01,"long life bakery product,pork"
2766_2015-08-19,"citrus fruit,oil,whole milk"
2767_2015-01-27,"long life bakery product,other vegetables,root vegetables,sausage"
2768_2014-05-05,"baking powder,pastry"
2768_2015-01-01,"meat,pip fruit,pot plants,salt,tropical fruit"
2769_2014-08-24,"pork,roll products ,rolls/buns"
2769_2014-10-31,"beef,misc. beverages"
2769_2015-04-23,"bottled water,frozen dessert,root vegetables"
2769_2015-07-21,"canned beer,sparkling wine"
2769_2015-07-31,"flower soil/fertilizer,rolls/buns"
2770_2014-08-29,"pip fruit,soda"
2770_2015-07-15,"coffee,yogurt"
2771_2014-05-08,"long life bakery product,napkins"
2771_2014-06-25,"coffee,rolls/buns,vinegar"
2771_2015-08-26,"frankfurter,sausage"
2772_2014-04-04,"pet care,shopping bags"
2772_2014-08-03,"cat food,whipped/sour cream"
2772_2014-08-05,"frozen meals,pastry"
2772_2014-08-19,"red/blush wine,soda"
2772_2014-11-07,"rolls/buns,specialty bar"
2772_2015-03-18,"shopping bags,soft cheese,tropical fruit"
2772_2015-12-04,"bottled water,napkins,pastry"
2773_2014-05-30,"female sanitary products,margarine"
2774_2014-03-26,"other vegetables,shopping bags"
2774_2014-06-28,"domestic eggs,whole milk"
2774_2015-10-28,"dessert,soda,yogurt"
2775_2014-07-21,"beverages,condensed milk"
2775_2015-01-07,"chicken,tropical fruit"
2775_2015-08-06,"grapes,pip fruit"
2775_2015-11-06,"frozen vegetables,pork,sausage,whole milk"
2776_2014-04-03,"misc. beverages,pastry"
2776_2014-05-14,"butter,specialty cheese"
2777_2014-09-14,"chocolate,soda"
2777_2015-04-07,whole milk
2777_2015-05-24,"Instant food products,pastry,soda,whole milk"
2777_2015-06-01,"chocolate,herbs"
2778_2014-04-26,"pip fruit,yogurt"
2778_2014-05-09,"bottled beer,domestic eggs"
2778_2014-05-15,"shopping bags,soda"
2778_2014-06-29,"grapes,other vegetables,soda"
2779_2014-01-21,"abrasive cleaner,red/blush wine,specialty cheese,whipped/sour cream"
2779_2014-03-16,"cream cheese ,ice cream"
2779_2014-11-22,"dessert,napkins"
2779_2015-10-17,"other vegetables,root vegetables,shopping bags,white bread,whole milk,yogurt"
2779_2015-12-01,"rolls/buns,whole milk"
2779_2015-12-27,"cake bar,meat,root vegetables,sausage"
2780_2015-09-03,"herbs,liver loaf"
2780_2015-10-11,"liquor,other vegetables,whole milk"
2781_2014-07-10,"sliced cheese,whole milk"
2781_2014-10-04,"newspapers,whole milk"
2781_2014-10-08,"chicken,whipped/sour cream"
2781_2015-01-11,"rolls/buns,yogurt"
2781_2015-04-10,"bottled beer,chocolate,cream cheese "
2781_2015-06-01,"other vegetables,soda"
2782_2014-11-21,"spread cheese,sugar"
2782_2015-04-09,"bottled water,cream cheese ,soda,specialty bar,tropical fruit"
2782_2015-06-09,"other vegetables,rolls/buns"
2783_2015-03-31,"citrus fruit,cream cheese "
2784_2014-05-26,"domestic eggs,house keeping products,whipped/sour cream,whole milk"
2784_2014-08-10,"berries,coffee,margarine"
2784_2014-12-24,"cling film/bags,misc. beverages"
2784_2015-03-19,"dog food,frankfurter"
2784_2015-11-13,"margarine,tropical fruit"
2785_2014-12-30,"chicken,chocolate"
2785_2015-02-01,"beef,frozen meals"
2785_2015-07-12,"semi-finished bread,whole milk"
2785_2015-08-04,"shopping bags,whole milk"
2785_2015-10-18,"pork,tropical fruit"
2786_2014-02-21,"brown bread,semi-finished bread,soda"
2786_2014-08-30,"other vegetables,specialty chocolate"
2786_2015-03-25,"butter,sausage"
2787_2014-04-28,"chocolate,long life bakery product"
2787_2014-09-30,"margarine,sugar"
2787_2015-03-05,"bottled water,brown bread,rolls/buns,sausage"
2787_2015-03-13,"UHT-milk,citrus fruit,frozen meals,specialty chocolate"
2787_2015-05-09,"rolls/buns,specialty bar"
2787_2015-06-24,"rolls/buns,soda"
2788_2014-02-17,"dessert,domestic eggs"
2788_2014-04-17,"dessert,pickled vegetables"
2788_2014-08-10,"rolls/buns,salty snack"
2788_2015-09-03,"butter,butter milk,onions"
2789_2014-05-29,"bottled beer,yogurt"
2789_2014-06-06,"bottled beer,butter,pork"
2789_2014-07-12,"citrus fruit,sugar,white bread"
2789_2014-09-19,"bottled water,flour"
2789_2014-11-02,"curd,salty snack"
2789_2015-01-28,"fish,other vegetables,soda,whole milk"
2789_2015-02-06,"butter,curd,pastry,whipped/sour cream"
2789_2015-06-01,"grapes,tropical fruit"
2790_2014-03-03,"berries,semi-finished bread"
2790_2015-10-11,"cereals,other vegetables,sausage,tropical fruit"
2790_2015-12-30,"other vegetables,yogurt"
2791_2014-11-21,"other vegetables,photo/film"
2792_2014-02-16,"brown bread,mayonnaise"
2792_2014-07-28,"bottled beer,pastry"
2792_2015-07-29,"berries,condensed milk,domestic eggs,frankfurter,frozen fish,liver loaf,rolls/buns,sliced cheese,whole milk"
2792_2015-10-24,"canned beer,root vegetables"
2794_2014-02-18,"canned beer,chicken,whole milk"
2794_2014-07-13,"curd,whole milk"
2794_2014-07-23,"fruit/vegetable juice,yogurt"
2794_2015-07-18,"ham,whole milk"
2794_2015-09-12,"specialty chocolate,whole milk"
2794_2015-09-16,"brandy,liquor"
2794_2015-09-29,"bottled beer,margarine,photo/film,sausage,whipped/sour cream"
2795_2014-03-19,"root vegetables,snack products"
2795_2014-05-03,"canned beer,rolls/buns"
2795_2014-06-27,"fruit/vegetable juice,soda,whole milk"
2795_2015-03-12,"beef,cat food"
2795_2015-05-06,"citrus fruit,white bread"
2796_2014-02-16,"oil,whipped/sour cream"
2796_2014-04-18,"other vegetables,soda"
2796_2014-09-21,"cling film/bags,rolls/buns"
2796_2015-05-19,"curd,dessert"
2796_2015-10-17,"other vegetables,pork,rolls/buns"
2797_2014-08-08,"other vegetables,rolls/buns,soda"
2797_2015-09-12,"chicken,coffee"
2798_2014-03-19,"margarine,rolls/buns"
2798_2014-06-27,"bottled water,rolls/buns"
2798_2015-06-17,"bottled beer,chicken"
2798_2015-08-22,"frankfurter,pastry"
2799_2014-07-31,"butter,canned fish,pot plants"
2799_2014-09-24,"cat food,other vegetables"
2799_2015-02-27,"bottled water,chocolate,pickled vegetables"
2799_2015-05-25,"sausage,yogurt"
2799_2015-06-17,"baking powder,brown bread,butter"
2799_2015-08-12,"detergent,hamburger meat,pickled vegetables,whole milk"
2799_2015-09-02,"fruit/vegetable juice,sugar"
2799_2015-09-10,"citrus fruit,pickled vegetables"
2800_2014-10-29,"frozen fish,other vegetables"
2800_2015-02-02,"dessert,other vegetables"
2800_2015-03-17,"citrus fruit,long life bakery product,sauces"
2800_2015-06-21,"brown bread,sugar"
2800_2015-10-02,"beverages,margarine,pip fruit,soda"
2801_2014-01-23,"root vegetables,whole milk"
2801_2014-06-17,"other vegetables,whole milk"
2801_2014-07-17,"margarine,sausage"
2801_2014-10-10,"bottled water,dessert"
2802_2014-04-27,"chocolate,white wine"
2802_2014-07-28,"canned beer,whole milk"
2802_2014-09-14,"condensed milk,whole milk"
2802_2014-12-15,"frozen vegetables,whole milk"
2803_2014-02-20,"butter milk,margarine"
2803_2014-03-04,"rubbing alcohol,shopping bags"
2803_2014-07-03,"canned beer,tropical fruit"
2803_2014-08-10,"curd,rolls/buns"
2803_2014-10-26,"coffee,oil,yogurt"
2804_2014-03-21,"fruit/vegetable juice,white wine"
2804_2014-07-05,"brown bread,rolls/buns"
2804_2014-09-19,"canned beer,canned vegetables,other vegetables"
2804_2015-01-18,"canned beer,other vegetables"
2805_2014-08-16,"cat food,dessert,pickled vegetables"
2805_2015-04-18,"bottled water,coffee,packaged fruit/vegetables,pastry"
2805_2015-08-17,"canned beer,rolls/buns"
2805_2015-08-30,"curd,ice cream"
2806_2014-01-19,"canned beer,whipped/sour cream"
2806_2014-01-21,"long life bakery product,newspapers"
2806_2014-03-13,"bottled water,brown bread,onions,red/blush wine"
2806_2014-04-06,"curd,onions"
2807_2014-06-02,"herbs,newspapers,rolls/buns"
2807_2014-07-17,"beverages,whole milk"
2807_2014-10-13,"UHT-milk,bottled water"
2807_2015-07-03,"sweet spreads,tropical fruit,whole milk"
2808_2014-01-23,"other vegetables,white bread"
2808_2014-09-02,"cereals,rolls/buns"
2808_2015-05-05,"canned beer,root vegetables"
2809_2014-04-01,"berries,bottled beer"
2809_2015-04-10,"domestic eggs,other vegetables,pork,whole milk"
2810_2014-02-08,"frozen meals,root vegetables,salty snack"
2810_2014-11-05,"frozen meals,sausage"
2810_2015-01-29,"butter,root vegetables"
2810_2015-09-08,"butter milk,curd,long life bakery product,meat,soda"
2810_2015-09-22,"citrus fruit,sausage"
2810_2015-12-30,"frankfurter,pip fruit,whipped/sour cream"
